id,name,party,state,1436,1718,1382,1383,653,79,1519,1535,1536,843,825,805,80,207,589,590,591,592,593,594,1537,1709,901,595,902,438,439,2420,781,2330,1927,291,292,2353,1053,1054,852,936,555,556,19,20,1934,937,1348,1349,496,497,493,494,495,501,502,498,499,500,503,504,871,872,873,874,2137,505,506,507,508,509,2057,2058,510,511,512,513,514,1372,1098,1099,1100,1101,1102,1103,1104,1105,1106,1107,1108,1109,2017,1740,2014,2015,2016,1741,1742,1110,1111,1112,1113,1114,1115,1116,1117,1118,1119,1120,1121,1122,1123,1124,1125,1126,1127,1128,1129,1130,727,1350,1351,1352,1353,1354,1355,1926,1131,198,482,464,749,1837,1557,1830,1378,2274,2275,1080,1081,1082,1083,450,1915,2030,802,803,183,478,479,480,481,1558,875,2369,1284,1870,728,179,729,180,181,182,730,21,2371,2370,649,22,1672,2273,1472,1533,1534,436,1844,1848,1559,451,17,426,427,428,1849,18,2112,2113,1039,1040,2114,2115,2116,977,978,2344,1165,1166,1167,1168,1169,1170,1880,1191,1944,560,1192,1948,811,812,809,2078,2079,813,1874,1033,1034,640,641,642,1550,1551,643,171,172,173,174,175,176,177,967,1035,2045,1875,1144,26,2268,2423,2424,2425,2269,2270,2426,2208,1515,1810,1811,1812,1813,11,12,13,14,15,1072,1073,954,2358,2337,2338,2356,2357,2359,1563,2362,2363,1356,1357,1358,1359,2171,968,1571,2372,2373,2374,2375,2376,1296,969,1834,970,971,972,973,974,975,1380,2082,726,268,2293,1678,1679,353,354,355,1388,1020,1021,1022,1023,1024,1025,1026,543,544,1680,1681,545,185,186,1682,2005,2006,2007,2406,2002,2407,759,1027,1161,1162,46,775,787,2339,1163,194,195,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2151,2135,2136,1573,1919,2302,455,83,1929,344,1860,1861,414,345,346,2031,2294,651,1862,1863,662,1088,1270,1271,1272,752,1949,1702,1703,1950,1951,170,1222,1952,652,1864,663,1273,750,1673,1704,375,47,1365,394,395,396,2083,1366,391,392,393,935,2103,376,377,1004,1399,1400,1538,1539,1223,1224,1695,1907,1908,1909,1689,397,398,2219,333,334,151,1185,1186,1187,664,665,489,490,1910,804,349,2164,2165,2166,2167,2168,337,338,339,340,341,2052,1074,751,2053,801,1274,1275,1276,1876,1877,1242,2046,2047,939,1277,1178,1179,1180,1181,269,2004
73780,Max Rosenmann,PMDB,PR,1,,,,,,0,,1,,0,1,0,,1,0,,,0,0,,1,,1,,,,0,0,1,,,0,,,,,,1,0,,1,,,,,1,,0,0,0,1,,,0,,,,1,1,0,,0,,1,1,1,1,0,1,0,0,1,,1,,,1,,1,,,,1,,1,1,1,,,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,1,1,1,0,1,0,1,1,1,1,0,0,,,1,1,,,,1,1,1,,0,0,,,,,,,,,0,,1,1,0,,0,,,,,0,0,,,1,,,0,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,0,0,,,,,0,1,,,,,,,,,,,,,1,,,,,,1,,1,0,1,,1,1,,,,,,,1,1,1,1,0,,,,,,,0,,,,,,0,1,1,0,,,0,0,,,,,,,,1,1,,,,,,0,,,,,0,0,0,0,,,1,,1,,,1,1,,,1,0,,1,,1,1,,0,1,,1,1,1,0,0,0,1,0,,,0,1,1,,1,1,1,0,1,,,,0,,0,,,,0,1,,,1,0,,1,,0,0,,1,,,,,,0,1,,,,,0,,1,1,0,,1,,,,,,,,1,0,,,1,1,,,,,,,,,,,,,,,,1,1,1,1,,
73781,Nelson Meurer,PDS>PP,PR,1,,0,1,0,0,,0,1,0,,0,1,1,0,1,0,1,1,1,1,1,0,0,0,,,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,,1,1,0,1,0,1,1,1,0,0,1,,0,1,0,1,0,0,1,1,1,1,0,0,0,0,,0,1,,0,1,,1,0,0,0,1,0,1,1,1,0,1,0,1,,0,0,0,0,1,1,,1,0,0,0,0,,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,,1,0,0,0,1,1,1,,0,,1,1,1,0,1,0,1,1,,,,,,,,,,,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,,,0,0,0,0,,0,0,0,,,,,0,0,0,,0,,1,0,1,0,,0,0,0,,1,1,1,1,,0,1,1,,1,1,1,0,0,0,1,0,,0,1,1,,,,,,1,1,1,,1,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,1,0,1,1,0,1,1,0,,0,0,,0,0,0,0,0,0,0,1,0,,0,0,1,1,1,,1,1,1,1,1,0,1,0,,1,1,1,0,1,1,1,1,,0,1,,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,,,,0,,,,1,1,,0,,0,0,0,,,0,0,,,0,,1,1,1,,0,1,0,,0,0,0,,,0,0,,,1,,1,,,,,,,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,,1
73782,Odílio Balbinotti,PMDB,PR,1,1,,,,,,,1,,,0,1,1,,,,1,1,1,,,,,0,,,,,,,,0,,,,1,,,,,,,,,,1,,,1,0,1,1,,0,0,1,,,,,1,0,0,1,1,1,1,0,0,0,0,1,0,1,,0,,,1,0,,,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,,,0,,,0,,,0,0,1,1,1,,,0,,1,,1,1,0,0,1,1,1,1,1,1,0,,0,1,0,1,1,1,1,1,0,0,,0,,,,,1,,0,,,,,,,,,,,,,,0,,1,,,,0,0,1,1,1,0,1,0,1,1,,1,1,0,0,1,0,0,0,0,0,,1,1,0,1,0,1,1,,,1,1,1,0,1,1,1,1,0,,,0,0,,,0,,0,0,0,1,0,,1,0,1,1,,,,,,,,,0,,0,,0,,,,,0,0,,,0,1,1,0,1,0,,,0,0,,1,1,,1,,0,1,,,,,,0,0,,,,,,,,,,,,,,,1,,1,,0,0,0,,,,,,,,,,,,0,,,,,,,0,,1,1,0,,1,,,,0,,,,,,,0,0,1,0,,0,0,,1,1,,1,1,,,,,1,0,,1,1,1,0,1,1,1,1,,0,1,0,1,,0,1,1,0,,,,,,0,1,,,,1,,0,,,0,0,1,,,1,1,,0,,0,0,0,0,,,,,,,0,1,1,1,,,,,,0,0,0,,,0,0,,,1,1,1,,,,1,,,0,0,1,1,0,1,1,,1,1,0,1,,1,1,1,1,,1
73784,Paulo Bernardo,PT,PR,1,1,0,1,0,0,,0,1,0,1,0,1,1,,1,0,1,1,,1,1,,1,0,,0,0,1,,0,,0,1,,,1,1,0,1,1,,1,1,0,0,1,1,0,1,0,1,1,,0,0,1,,0,,0,,0,,1,1,1,1,0,0,0,0,1,0,1,,0,1,,1,0,0,0,1,0,1,1,1,0,1,,,0,0,0,0,0,1,1,1,1,,,,,,,,,0,1,0,0,1,1,1,1,0,0,,,1,,1,0,,,,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,,1,,0,,0,0,1,1,0,1,0,0,0,0,1,0,0,,0,1,1,1,0,0,1,1,,0,1,0,,1,,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,,0,,0,0,0,,,,,,0,0,,0,,1,,1,0,0,0,,0,,1,1,,,,,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73786,Reinhold Stephanes,PMDB,PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,0,,0,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,0,1,,,0,,0,,,,0,0,0,,,,,0,,,1,0,1,0,1,0,1,1,,1,,,0,,,,,,,,1,,0,,1,1,1,1,1,,
73788,Ricardo Barros,PDS>PP,PR,,0,,0,0,,,0,1,,,1,1,0,,0,,,0,0,1,1,,,1,,,,,,,0,0,,,,1,1,,0,1,,,1,0,,0,0,,,,1,1,,0,0,1,,,0,0,0,,1,1,,1,1,0,,0,0,,,0,,,,,1,0,,0,1,,,,1,,,0,1,1,0,1,,0,1,1,0,1,1,1,1,1,1,,1,1,,1,,0,1,1,1,,0,,,,,,,,,0,1,0,,,0,,1,1,,1,0,0,1,1,1,0,,,,,,,,0,,,,0,1,0,0,,0,0,1,1,1,1,,1,1,1,,0,,1,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,0,,,0,,1,1,1,0,0,1,1,0,,,1,,1,,1,1,,,,,,1,1,,1,,1,,,,,,,,,,0,,,,,,,,,,,,0,0,,,,,,1,0,,1,1,,0,0,1,1,1,1,1,1,1,1,1,1,,,,1,1,1,,,1,,1,1,0,0,0,0,,0,,,,1,0,1,,1,1,,,,,1,,,1,,,1,0,,,,1,0,,,1,1,1,,,1,1,,,1,,0,,,,,0,1,1,,1,,,1,,1,1,1,,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,,,1,1,1,,,1,,,0,,,0,0,1,,,,,,,1,0,1,0,,,,,,0,,1,0,,1,1,,,0,1,0,1,1,1,1,1,1,,0,,,,,1,,1,1,,1,1,1,,1,1,,1
73793,Edinho Bez,PMDB,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,0,0,0,0,0,0,,,0,,,,0,1,1,0,,,0,1,0,1,0,,,,,1,,0,1,,,,0,,0,0,,0,,,0,,,0,1,1,,,1,1,,1,1,,,,,1,1,1,0,1,,,1,1,,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,,,0,0,,,,0,0,,0,,0,0,0,1,,0,0,1,,0,0,,1,1,,0,,0,1,0,0,0,0,,0,0,,1,0,1,0,1,1,,,1,1,,,,1,0,,1,0,1,1,,1,1,1,1,1,1,,1
73794,Edison Andrino,PMDB,SC,,,0,1,0,,1,0,1,0,0,,,,0,1,,,0,1,1,,,1,0,,,0,1,1,0,0,0,,,,1,1,,1,,,1,1,,,0,0,0,0,1,1,0,,0,0,1,,0,,,1,0,0,1,1,0,1,0,0,0,0,1,0,0,,,,,1,0,0,0,1,0,1,,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,,0,0,0,0,0,,1,0,0,1,1,1,,0,0,0,1,1,1,1,,0,,1,1,1,1,1,0,0,0,1,0,1,1,1,,1,0,0,0,,,,,,1,1,0,1,,0,1,1,0,1,0,1,0,,1,0,,,,,,,0,0,1,1,1,,,,,,0,1,1,0,0,1,0,,0,0,0,0,1,1,,0,,1,1,1,1,,1,1,,,,1,1,0,,0,1,1,,0,1,0,0,,0,1,0,1,,,1,,1,1,0,0,0,0,,,0,0,0,,,,,,,0,0,0,,0,1,1,0,1,0,,0,0,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,0,,,,1,1,0,0,0,,,,,,0,,,0,0,,,,0,0,,,,,1,,,0,,,,,,,,,0,0,,,,,,,0,,,,,1,1,1,1,1,,1,1,1,1,,0,1,1,,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,,1,1,1,,1,1,1,0,0,0,,,,,,0,0,1,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73801,Renildo Calheiros,PCdoB,PE,,1,0,1,0,0,1,0,1,0,1,,,,0,1,0,1,1,1,1,1,0,1,0,,0,0,1,1,0,0,0,1,1,0,1,1,0,1,,1,1,1,,0,1,1,0,1,0,1,1,,0,,1,,0,1,,,0,0,1,1,1,1,0,,0,0,1,0,1,,0,1,,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,,,0,1,1,1,1,0,,,0,0,0,0,0,0,,0,0,1,1,1,,0,0,0,1,1,1,1,0,0,1,1,,1,1,1,0,,0,1,,,1,1,,1,0,,0,0,0,1,0,,1,,0,1,0,0,1,,,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,,1,1,0,1,0,,1,1,1,1,1,1,,1,0,1,,0,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,,,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,1,,1,0,,,,0,,1,1,0,,,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,,,,,,,1,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,,0,1,1,0,1,,,1,0,0,0,0,0,0,0,0,0,0,1,,,0,0,1,1,,,1,1,1,1,1,0,0,0,,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,,,0,0,1,,,0,1,,0,,0,0,0,0,,0,,,,0,,0,1,1,,0,0,0,1,,0,0,0,,,0,,,,,1,1,1,,1,1,1,1,0,1,1,0,1,1,,1,1,,1,1,,1,,,,
73805,Roberto Freire,PCB>PPS,PE,,,0,,0,0,1,0,1,,1,0,1,,,,0,1,1,1,1,,,1,0,,,,1,,,,,,,,1,,,,1,1,1,,0,,1,1,,1,0,1,1,1,0,0,1,,0,1,,1,,0,1,1,1,1,,,,,,,,,,,,1,0,0,0,1,,,1,,,,,,,,1,,,1,,1,1,0,,,,,,,0,,1,0,0,1,1,1,,,,,,,,,0,,,1,,1,,,,,,,,1,,,,,,,,,,,,,1,,,,0,0,,,,,0,0,1,0,,,,0,,1,,,,,,,,,,,0,,,,1,,,1,,,,0,,,,,,1,,,1,1,1,,,,0,1,0,1,,,,,,,,0,1,,0,,,,0,1,1,0,,,,,,,,0,,,,,,,,,,,,,,,0,0,,,0,,,,0,,0,0,1,1,0,1,,0,1,1,1,1,1,1,0,0,,1,1,0,,,,,0,,,,0,1,0,,,,,1,,,,,,,,,,,0,,,,,,1,0,1,0,0,0,,,1,1,,1,,,,1,,,,,,,,,,,,,,,,1,1,0,,,,,,,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,,1,1,1,0,0,,,,,,0,0,1,,,,,,0,,,,,,,,,,,,,,0,,,1,0,,,,0,,0,,,,,,,1,0,,,1,,1,1,1,,,,,,,,,,,,,,,,,,
73817,Antonio Cruz,PDS>PP,MS,,1,0,0,0,0,1,0,1,0,,0,1,,0,1,,1,1,1,,1,,1,0,,0,0,1,1,0,0,0,,,,0,1,,,1,,,1,,,1,1,,,0,1,1,1,0,0,1,,,,0,1,0,0,1,,1,1,,0,0,0,1,,1,,0,,,1,0,0,0,1,0,1,1,1,0,,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,,,0,0,1,1,1,1,0,,1,1,0,0,1,1,0,,,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,,1,0,1,,0,0,0,,0,0,1,0,0,1,1,,,1,0,0,1,,1,0,1,0,1,,,1,1,0,0,,0,0,0,0,0,0,1,,0,0,0,1,1,1,1,,,,,,,1,1,,,0,0,0,0,0,0,,,0,0,1,0,0,1,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,1,,0,0,,,1,1,1,,1,1,,,0,1,0,1,1,1,1,1,1,1,1,1,,,1,1,1,,,,,,1,1,,,0,,0,1,,0,0,0,0,0,,0,0,0,1,1,0,0,0,0,0,,,,0,,1,0,0,1,0,,0,,,,1,,,,0,0,,0,,0,1,,,,,,1,1,1,1,0,1,0,,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,,1,1,1,1,,1,1,0,0,,1,,,,,0,,1,,,,1,,0,,,,,0,,,,,,,0,1,1,1,,,1,0,1,,0,1,,,0,0,,,0,1,1,0,,,,1,1,0,0,1,1,0,1,,0,1,1,0,1,1,,,,,,1
73825,Carlos Nader,PFL>DEM,RJ,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,,1,1,,1,1,,,0,0,1,1,,1,1,1,0,1,1,,0,1,1,1,1,0,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,1,,0,,,,,1,,1,,0,,,1,,1,,,,,0,0,0,0,1,1,1,1,1,1,1,1,,,,,0,0,0,1,,,1,1,0,1,,0,1,0,,1,1,1,0,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,0,0,,,,1,1,1,,,,1,1,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,,1,,,,,1,1,,,1,,,,,,,1,1,0,1,1,1,1,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,1,1,0,1,0,0,0,0,,,1,1,1,1,,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,,,,,,1,1,1,,,,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,0,0,0,,1,,0,1,1,0,1,1,0,1,0,,,1,0,0,0,,0,0,1,0,,0,0,1,1,,,1,1,1,1,1,0,1,0,,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,,0,1,1,0,0,1,0,0,,,0,0,1,,,1,0,,0,,0,0,0,0,,0,0,1,,0,0,1,1,1,,0,1,0,1,0,0,1,0,,0,0,,,0,1,1,1,,,,1,1,0,,,,,,,,,,,,,,,,,,1
73827,Edmundo Galdino,PDT,TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,1,1,0,0,0,1,,,,0,,1,1,1,1,,,1,,0,0,,,1,,,,,,,,,1,,0,,0,,0,0,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
73873,João Matos,PMDB,SC,1,,,1,0,0,1,,1,,,,1,1,,1,0,,,,,,,1,0,,0,0,1,1,,0,,1,1,0,,1,,1,,,1,1,,,1,1,1,0,0,1,1,1,0,0,1,,0,,,1,0,0,1,1,1,1,,0,0,0,1,,1,,0,,,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,,,1,,,1,1,1,0,0,,1,,1,1,1,1,1,0,0,0,0,0,1,0,1,,1,0,,0,,1,1,0,1,0,,0,0,,0,,0,1,1,1,1,0,0,1,1,1,0,,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,,0,,0,0,,1,1,,1,1,,1,0,,0,1,1,0,,0,0,0,0,,1,0,0,1,0,1,1,1,1,0,0,,,0,0,0,0,0,,,,,,,,0,0,,0,1,1,0,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,0,0,1,,,0,1,1,1,,0,1,0,,0,0,0,,,,,,,,1,1,,0,,1,,1,0,,1,1,0,1,1,0,1,1,0,1,1,,1,1,1,,1
73874,João Pizzolatti,PDS>PP,SC,1,0,1,0,0,0,,,1,0,0,1,1,0,0,1,,1,1,1,,1,0,,0,,,0,1,,0,0,0,,,,1,1,0,1,,,1,1,,,1,1,0,1,0,1,1,1,0,0,1,,,1,0,1,0,0,1,1,1,1,0,0,0,0,,0,1,,,,,1,0,,0,1,,1,1,1,0,1,0,1,,0,,,,1,1,,1,0,0,0,,0,,0,0,,,0,,1,1,1,,0,,,,,,,,,,1,1,,,,,,,,0,1,1,1,,1,0,0,0,0,0,1,0,,1,1,0,,0,0,1,1,0,1,,0,0,,,0,0,,,,,,0,,1,,1,0,,0,1,,,,,,,,,,,,,0,1,,,,,,1,,,,,,0,0,1,1,,0,,,0,0,0,0,0,0,,0,0,,0,,1,,1,,1,1,,,,,0,0,0,,,0,0,,,,,0,,,0,,,1,0,1,0,,0,,,,,,,,,0,1,1,1,1,1,1,,,,1,0,0,1,,1,,,,,,,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,1,1,1,0,,,,,0,,0,0,0,,,0,0,1,,,0,0,1,0,,,1,,1,1,1,,,,,1,1,1,,1,1,1,,,0,,,,,,1,,0,,1,1,,1,1,0,0,0,0,1,0,0,,,,,,,,,0,,,,,0,,,,0,,,,0,0,,,,,,,,,0,0,0,,,,0,,,0,,1,,,,,,,,,,,,,1,,1,,,1,1,,,,,,
73882,Paulo Bauer,PFL>DEM,SC,1,,1,1,1,1,,,1,1,0,1,,0,1,0,,0,0,,1,1,,,,,,0,0,1,1,,,,,,1,1,,0,1,1,,1,0,0,0,0,,0,,1,0,,1,1,1,,,,,0,1,1,1,1,1,1,,,,,,,0,,1,0,0,0,1,,1,0,,0,,0,,,,,1,,1,,1,0,0,,,,1,1,,1,1,,1,,,,,,,,,1,,,,,,,0,1,,,,1,,,,,,0,1,0,,1,1,1,1,1,,,,0,,1,0,0,,,,,,0,,,,1,1,,,,,,0,0,0,,,,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,0,,,0,,1,1,,,,1,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,0,0,,,,,,,,,1,1,,0,0,1,0,1,1,1,1,1,,,1,1,,0,1,1,1,,0,,,,0,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,,0,,,,0,,,1,,,,,,,,,,1,1,,1,,,1,,1,1,,1,,1,,1,1,1,0,1,0,1,1,1,0,1,,0,,,1,0,,1,1,1,1,1,,0,0,1,,,,,,,,,,,,1,1,,1,,0,0,,1,,,,,,,1,,,,,,0,1,0,,,1,1,,1,1,,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,,1,1,0,,1,1,,1,1,,
73885,Serafim Venzon,PSDB,SC,1,1,0,1,1,0,,,1,0,,,1,1,1,1,,0,0,0,1,1,0,,1,,,0,1,1,1,0,1,1,,,1,1,,1,,,1,1,,,0,0,,,,1,0,1,0,0,1,,0,0,1,0,,,1,1,0,,0,,,,,0,0,,,,0,1,0,0,0,0,,1,1,1,,,,,,,,0,0,0,0,0,0,1,,1,,,1,,1,1,0,1,,1,0,1,1,,1,,1,1,0,,0,,0,1,,1,1,1,0,,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,,1,,,1,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73886,Adão Pretto,PT,RS,,1,0,1,0,0,,,,0,,0,,1,,1,0,1,1,1,1,1,,1,0,,,0,1,,0,,,,,,1,,,,,,1,1,0,0,1,1,0,1,,1,1,1,0,0,1,,,1,,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,,1,,1,0,0,0,1,0,1,,1,0,1,0,1,0,0,0,0,,1,1,1,1,0,0,0,,0,0,0,0,,1,0,0,1,1,1,1,0,,,1,1,1,0,0,,,1,1,1,,1,0,,,1,,,1,1,1,1,0,0,0,,,,,,1,0,0,,0,0,,1,0,1,0,,0,0,,0,0,0,,,,,0,0,1,1,1,0,1,0,1,1,,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,,,,,1,1,,,,1,,,,,0,,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,,,0,,0,0,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,,1,0,1,,,1,0,0,0,0,0,0,0,0,1,0,,,,1,,,,,,1,1,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,0,,,,,,1,0,,,,0,,,0,,0,0,0,,,0,0,1,0,,,0,,1,1,,1,1,1,1,,0,,,,,1,1,0,1,1,1,1,1,0,1,0,0,,,,1,0,1,1,1,,,,,,0,0,1,,,,,,0,1,,,,1,,0,,0,,,0,,,,,,,,,,1,,,,0,,,0,0,0,,0,0,,,,,,,,,,1,1,0,0,1,1,0,1,1,0,1,,0,1,1,0,1,0,0,,0
